timestamp,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10
2017-12-31T22:51:00Z,0.1555,0.5754,1.0333,0.7458,0.3851,0.686,0.8241,0.2852,0.9732,1.1245
2017-12-31T22:52:00Z,0.5578,0.7426,1.5001,0.1711,1.0451,0.7575,0.4868,0.4867,0.259,1.4723
2017-12-31T22:53:00Z,0.1068,1.5749,-0.0367,1.8758,0.3229,1.0026,0.2981,0.5593,-0.0717,1.4758
2017-12-31T22:54:00Z,-0.117,1.2083,0.6858,0.752,0.3491,0.6083,0.8048,0.7747,1.152,1.1161
2017-12-31T22:55:00Z,0.6944,0.5706,0.2533,0.2918,0.4305,0.1002,0.832,0.5576,0.7027,1.6869
2017-12-31T22:56:00Z,1.025,0.7795,1.4533,-0.0969,1.1134,0.7276,0.9983,1.0091,0.4637,0.1954
2017-12-31T22:57:00Z,1.4489,1.0466,-0.5804,0.2681,0.3304,0.6764,0.6985,1.1792,0.4398,0.2425
2017-12-31T22:58:00Z,0.3644,0.4474,-0.1219,1.5044,0.2166,0.0615,0.2166,-0.0959,0.2592,0.4235
2017-12-31T22:59:00Z,0.4376,1.3689,-0.5185,0.3,0.4062,0.3995,0.9548,0.4718,1.1154,0.5219
2017-12-31T23:00:00Z,0.6072,0.8437,0.3952,-0.5699,0.572,1.0279,0.4064,0.6876,0.9373,0.5313
2017-12-31T23:01:00Z,0.8382,0.1017,1.3479,0.6541,0.4238,0.1529,0.7637,0.3151,0.6938,0.0047
2017-12-31T23:02:00Z,1.0242,1.0412,0.1415,0.8186,0.9078,0.4372,0.9369,1.0736,0.2986,0.3415
2017-12-31T23:03:00Z,0.2407,1.6401,0.2593,0.7444,0.3279,0.2656,0.0736,0.0485,1.1142,0.4447
2017-12-31T23:04:00Z,-0.2969,-0.0486,2.0564,1.1086,0.511,-0.1168,1.5684,0.8938,0.188,0.9803
2017-12-31T23:05:00Z,0.952,0.6396,0.8934,-0.2863,0.2565,-0.1646,0.2157,0.8077,0.6817,0.7017
2017-12-31T23:06:00Z,0.276,0.7196,-0.0376,0.2349,0.9418,0.4446,1.4707,-0.9645,-0.0423,0.115
2017-12-31T23:07:00Z,0.7107,0.463,0.9383,0.415,0.9271,0.3512,0.5082,0.0037,0.2398,1.99
2017-12-31T23:08:00Z,1.1971,0.9948,1.0094,-0.141,1.0468,0.2743,0.6798,0.8769,0.1915,0.945
2017-12-31T23:09:00Z,-0.3668,-0.217,-0.2735,0.0706,0.1381,0.9661,0.9322,-0.3884,0.7709,0.5533
2017-12-31T23:10:00Z,0.0971,-0.1254,0.4882,0.383,0.1933,0.7531,0.8281,0.2661,0.5019,0.6377
2017-12-31T23:11:00Z,0.3762,0.6505,0.3871,1.2523,1.3856,1.0211,-0.1409,-0.4442,0.2409,-0.0591
2017-12-31T23:12:00Z,-0.2064,-0.0895,0.4638,-0.3268,-0.0466,0.8691,0.049,-0.2809,0.0226,0.3018
2017-12-31T23:13:00Z,-0.2503,0.5463,0.704,-0.01,-0.3854,0.8094,0.46,0.0614,0.0023,0.6176
2017-12-31T23:14:00Z,1.2286,0.2567,0.5409,0.5821,0.0718,0.1057,1.7534,0.3594,0.5723,-0.7636
2017-12-31T23:15:00Z,0.3793,-0.2723,0.5909,0.4998,0.6817,0.1915,0.9185,-0.4065,-0.2268,0.7228
2017-12-31T23:16:00Z,0.5548,-0.1904,-0.2313,0.9829,-0.4955,-0.3651,0.8072,0.8694,-0.6067,0.4584
2017-12-31T23:17:00Z,-0.1435,-0.3254,-0.4232,-0.5365,0.301,0.3217,-0.06,0.2236,-0.0976,-1.1369
2017-12-31T23:18:00Z,0.4006,0.8033,0.3565,-0.4042,-0.0765,-0.1469,0.7243,0.168,1.1191,0.1495
2017-12-31T23:19:00Z,0.6696,-0.4915,-0.1699,0.0976,0.7925,0.3516,0.5856,0.311,0.8648,0.2292
2017-12-31T23:20:00Z,0.8406,-0.3546,-0.8335,0.5318,-0.1592,0.245,0.5139,0.5412,0.5986,0.4797
2017-12-31T23:21:00Z,0.4455,0.3226,0.6536,0.0471,-0.6146,1.1981,0.6593,-0.6879,-0.002,0.1044
2017-12-31T23:22:00Z,0.8182,0.3062,0.3699,0.8305,0.5881,0.6441,0.1156,0.4186,0.0869,-0.6093
2017-12-31T23:23:00Z,0.3344,0.517,-0.3162,-0.1139,1.0868,-0.0181,-0.5077,-0.0139,0.0289,-0.0006
2017-12-31T23:24:00Z,-0.1528,0.1922,-0.1343,-0.0376,-0.1428,-0.489,-0.3312,-0.6133,0.5942,0.2159
2017-12-31T23:25:00Z,-0.4363,-0.0911,-0.0604,0.164,-0.3361,-0.758,1.3391,0.2044,-0.2962,-0.4787
2017-12-31T23:26:00Z,-0.5144,0.2341,0.2643,0.7336,0.7552,0.2058,-0.2975,0.5784,0.1812,0.3156
2017-12-31T23:27:00Z,-0.2879,0.7158,-0.2406,-0.6752,-0.6897,0.5803,-0.3882,-0.9385,1.0239,0.2864
2017-12-31T23:28:00Z,-0.5714,0.3393,0.2102,-0.1203,0.5914,0.0149,1.0827,0.4979,-0.3072,-0.4076
2017-12-31T23:29:00Z,0.825,0.4998,0.3527,-0.1865,-0.5715,-0.469,-0.3777,0.1465,0.2575,-0.7394
2017-12-31T23:30:00Z,-1.4624,0.4937,-0.1606,-0.4948,1.2264,-0.8392,-0.8592,-0.7877,-0.6344,0.4135
2017-12-31T23:31:00Z,-0.5073,0.4772,-0.1206,-0.2304,-0.8187,-0.5548,-0.0381,-0.7675,0.2499,-1.0942
2017-12-31T23:32:00Z,-1.2038,-0.9238,-0.6332,-0.0972,0.0279,0.0691,-0.0053,1.0876,0.2741,0.1051
2017-12-31T23:33:00Z,-0.3471,-0.3304,-0.4393,-0.052,-0.1993,-0.172,0.2522,-0.1585,0.4048,0.3992
2017-12-31T23:34:00Z,0.8901,0.2458,0.5414,-0.5444,-0.346,-0.2277,0.4981,0.0015,0.261,-0.8815
2017-12-31T23:35:00Z,0.2359,-0.1584,0.4662,-0.0985,-0.2589,0.8574,1.0114,0.755,0.3648,0.3794
2017-12-31T23:36:00Z,0.2043,-0.3567,-0.1518,-0.5599,0.3232,0.3009,-0.2946,-0.1442,-0.5695,0.3523
2017-12-31T23:37:00Z,-0.1403,0.0855,-0.5333,-0.8809,-0.4281,0.2422,-0.0728,0.1182,0.2954,0.1217
2017-12-31T23:38:00Z,0.3382,-0.3491,-0.0095,0.4067,0.1876,-0.4676,0.1621,-0.4379,-0.7073,0.0639
2017-12-31T23:39:00Z,-0.434,-0.0797,0.2461,-0.3248,0.4546,0.5922,0.3905,-0.311,-1.0225,0.3931
2017-12-31T23:40:00Z,0.0739,0.6945,-1.2997,-0.1078,-0.1831,0.6661,-0.0495,-0.1913,-0.0581,-0.1062
2017-12-31T23:41:00Z,0.4406,-0.1185,0.6394,-0.5163,-0.1528,-0.176,-0.5229,-0.3061,-1.0703,-0.4511
2017-12-31T23:42:00Z,-0.4554,-0.3464,-0.1545,-1.3767,-0.6127,-0.064,-1.1169,-0.7112,-0.111,-0.3737
2017-12-31T23:43:00Z,0.9391,-1.3535,0.2704,0.1606,-0.1207,-0.6212,0.2149,-0.0413,-1.0118,0.5254
2017-12-31T23:44:00Z,-0.8723,-0.4415,-0.784,-1.236,-0.8431,-0.3421,0.843,-0.0974,-0.1017,-0.2979
2017-12-31T23:45:00Z,-0.3305,-0.1465,-0.78,-0.0163,0.2023,0.0619,-1.0001,-1.2826,-0.7789,0.2676
2017-12-31T23:46:00Z,-0.9938,-0.1642,0.0542,-0.4783,-0.8569,-0.3485,0.3185,-0.6262,-0.4339,0.474
2017-12-31T23:47:00Z,-0.1799,-1.5529,-0.9193,-0.2339,-0.7729,-0.3158,-0.8941,-0.8032,0.2641,-0.3236
2017-12-31T23:48:00Z,-0.2685,-0.7232,-0.684,-0.0783,-0.028,0.3656,-0.8555,-0.3818,-0.913,0.188
2017-12-31T23:49:00Z,-0.1543,0.336,-0.3517,-0.6833,-0.4344,-0.7561,-0.8282,0.413,-0.6911,-0.6534
2017-12-31T23:50:00Z,-0.6892,0.0088,-0.9562,-0.8175,-0.5228,-0.7719,-0.6789,-0.9273,-0.4321,-1.6449
2017-12-31T23:51:00Z,-0.3938,-0.8252,-1.4465,-0.3734,-0.302,0.3262,-0.3184,-1.0706,-0.6166,-0.5604
2017-12-31T23:52:00Z,-0.951,-0.6032,-0.8919,-0.592,-0.4064,-0.4483,-0.2066,0.1055,-0.5813,-0.8996
2017-12-31T23:53:00Z,-0.7632,-0.2046,-0.9567,-1.0348,-1.0793,-0.6258,-0.6623,-0.0499,-0.1489,-0.2988
2017-12-31T23:54:00Z,-1.6426,-0.309,-0.2184,-0.3648,0.2911,-0.9287,-0.2561,-0.9123,-0.358,-0.2571
2017-12-31T23:55:00Z,-0.5846,-0.4525,-0.4474,0.4049,-1.2577,0.0314,0.3829,-1.1818,-0.7886,-0.764
2017-12-31T23:56:00Z,-0.3799,-0.9171,0.0548,-0.7633,-0.2248,-0.3646,-0.8183,-0.8182,-1.5257,-1.0601
2017-12-31T23:57:00Z,-0.6064,-0.4272,-0.2669,-0.2072,-0.24,-0.5201,-0.6044,-0.6778,-0.2419,-1.1603
2017-12-31T23:58:00Z,-1.6627,-1.2013,-0.7359,-0.1254,-0.6246,-0.7889,-0.4036,-0.3293,-0.7027,0.9696
2017-12-31T23:59:00Z,-0.9253,-1.0811,-0.4507,0.1599,-0.7482,-0.9608,-0.2076,-1.3362,-0.6931,-0.5998
2018-01-01T00:00:00Z,-0.3614,0.0432,0.1602,-1.3033,-0.9226,-0.9279,-0.0515,-0.9066,0.2157,-0.1304
2018-01-01T00:01:00Z,-0.5734,-0.3071,-0.6825,-0.2047,-2.015,-0.4837,-0.6104,-0.2261,-0.3115,-1.3577
2018-01-01T00:02:00Z,-0.9638,-0.7411,-1.5843,-0.695,0.1311,-0.4071,-1.3298,-0.2987,-0.7961,-1.6778
2018-01-01T00:03:00Z,-1.0981,-0.6025,-0.1995,-0.4573,-0.4142,-1.0876,-0.3805,-0.336,-0.6244,-1.0472
2018-01-01T00:04:00Z,-0.7798,-0.3203,-0.6801,-0.1787,-0.2462,-0.6334,-0.2894,-0.1746,-0.3286,-0.158
2018-01-01T00:05:00Z,-0.521,-1.6334,-0.4123,-0.2058,-1.1285,-1.4409,-1.0301,-0.4181,-0.173,-0.7821
2018-01-01T00:06:00Z,-0.2165,-0.5111,-1.6446,-0.8687,0.2971,-0.9808,-0.2189,-1.0232,-1.3626,-0.1603
2018-01-01T00:07:00Z,-0.3506,-0.3125,-0.4208,-0.1411,-0.0749,-0.9403,-0.3651,-0.1185,-0.2402,0.3142
2018-01-01T00:08:00Z,-1.0613,-0.6481,-1.1129,-1.3821,-0.1011,-1.3079,-0.8508,-1.4543,-1.5357,0.3884
2018-01-01T00:09:00Z,-0.3718,0.1645,-0.7698,-0.9166,-0.7585,-0.6583,-0.8195,-1.5426,-1.0307,-0.7344
2018-01-01T00:10:00Z,-0.3446,-0.9565,0.1701,0.1467,-0.835,-1.1136,-1.314,-0.5687,-1.6087,-0.3774
2018-01-01T00:11:00Z,-0.8306,-0.7632,-0.5371,0.2198,-0.3815,-1.0833,-0.5716,-0.6982,-0.4488,-0.2207
2018-01-01T00:12:00Z,-1.5567,-1.2209,-0.1236,-0.9645,-0.9808,-1.014,-1.1029,-1.1819,-0.7723,-0.9593
2018-01-01T00:13:00Z,-0.5367,-0.9218,-0.5018,0.168,-0.8354,-0.8498,-0.3502,-0.2474,-0.907,-0.9313
2018-01-01T00:14:00Z,-0.8919,-0.6371,-1.5789,-0.3352,-1.1893,-1.0633,-0.2286,-0.4803,-1.2517,-1.2412
2018-01-01T00:15:00Z,-0.4329,0.09,-1.0533,-0.9113,-1.2693,-0.7192,-0.2549,-0.6929,-0.7414,-0.9689
2018-01-01T00:16:00Z,-0.1244,-1.4677,-0.295,-0.9557,-1.2083,-1.4306,-0.8063,-1.0036,0.0533,-0.5167
2018-01-01T00:17:00Z,-1.8621,-0.3407,-1.1563,-1.3539,-0.7183,0.1211,-1.1645,-0.9283,-1.4503,-1.2632
2018-01-01T00:18:00Z,-1.1821,-1.1297,-1.1911,-0.4663,-0.3756,-0.5177,-0.9833,-1.8831,-0.4664,-0.2342
2018-01-01T00:19:00Z,-0.4085,-0.2425,-0.6587,-0.9113,-0.5809,-1.6779,-0.1961,-0.9853,-1.0368,-1.9619
